id_eess,codigo_renaes,categoria,nombre,diresa,red,direccion,longitud,latitud,id_ubigeo
5804,5807,I-3,CENTRO DE SALUD CARLOS CUETO FERNANDINI,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,"AVENIDA AV. LAS PALMERAS, CUADRA 45 S/N NÚMERO S/N DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA",-77.0716913,-11.9816226,1297
5805,5808,I-2,PUESTO DE SALUD  CERRO CANDELA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV FELIPE DE LAS CASAS MZ B1 LT 9 - AAHH CERRO CANDELA DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.106448,-11.972234,1315
5806,5809,I-3,EX FUNDO NARANJAL,LIMA DIRIS NORTE,V  RIMAC-SMP-LO,JIRÓN JR JIRCAN 604 MZ I LT 24 COOP DE VIV EX HACIENDA NARANJAL JR JIRCAN 604 MZ I LT 24 COOP DE VIV EX HACIENDA NARANJAL SAN MARTIN DE PORRES LIMA LIMA,-77.0873748,-11.9669636,1315
5807,5810,I-3,CENTRO DE SALUD SAGRADO CORAZÓN DE JESÚS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,"PLAZA PLAZA CIVICA S/N - PROYECTO INTEGRAL CUETO FERNANDINI, 3ERA ETAPA NÚMERO S/N DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA",-77.0762076,-11.9821913,1297
5808,5811,I-3,INFANTAS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,CALLE CALLE SANTA MARINA 107 - URB JOSE DE SAN MARTIN CALLE SANTA MARINA 107 - URB JOSE DE SAN MARTIN SAN MARTIN DE PORRES LIMA LIMA,-77.068188,-11.947907,1315
5809,5812,I-3,CENTRO DE SALUD SAN JUAN DE SALINAS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,"JIRÓN JR. TURQUESAS S/N°, PARQUE 8, ASOCIACION DE VIVIENDA EL ROSARIO DEL NORTE S/N JR. TURQUESAS S/N°, PARQUE 8, ASOCIACION DE VIVIENDA EL ROSARIO DEL NORTE SAN MARTIN DE PORRES LIMA LIMA",-77.0853237,-11.9841531,1315
5810,5813,I-3,CENTRO DE SALUD RIO SANTA,LIMA DIRIS NORTE,V  RIMAC-SMP-LO,CALLE CALLE 11 S/N - ASOCIACION DE  VIVIENDA RIO SANTA NÚMERO S/N DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0727773,-11.94818503,1297
5811,5814,I-4,CENTRO DE SALUD MATERNO INFANTIL ANCON,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,JIRÓN JR. LOA 595 ANCON JR. LOA 595 ANCON ANCON LIMA LIMA,-77.17275823,-11.77452348,1282
5812,5815,I-2,PUESTO DE SALUD SAGRADO CORAZON DE JESUS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV INDEPENDENCIA S/N - AAHH LAS ANIMAS NÚMERO S/N DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.07789023,-11.90822214,1305
5813,5816,I-4,CENTRO MATERNO INFANTIL DR. ENRIQUE MARTIN ALTUNA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,OTROS ASOC VIV E INDUSTRIAS VIRGEN DE LAS NIEVES URB LEONCIO PRADO MZ B LT. 18A KM 35.5 PANAM. NORTE ASOC VIV E INDUSTRIAS VIRGEN DE LAS NIEVES URB LEONCIO PRADO MZ B LT. 18A KM 35.5 PANAM. NORTE PUENTE PIEDRA LIMA LIMA,-77.1090997,-11.8376114,1305
5814,5817,I-4,CENTRO MATERNO INFANTIL SANTA ROSA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,"AVENIDA AA.HH. SANTA ROSA, MZ. 50, LOTE PM - AV. SANTA ROSA AA.HH. SANTA ROSA, MZ. 50, LOTE PM - AV. SANTA ROSA PUENTE PIEDRA LIMA LIMA",-77.08173075,-11.87466466,1305
5815,5818,I-3,JERUSALEN,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. SAN JUAN S/N - AA.HH. JERUSALEN NÚMERO S/N DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.1174256,-11.8279251,1305
5816,5819,I-3,CENTRO DE SALUD LADERAS DE CHILLON,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,"AVENIDA AV VÍA DE INTEGRACION S/N - MZ C1 LT 3A, 1ERA. EXPLANADA AAHH LADERAS DE CHILLON S/N AV VÍA DE INTEGRACION S/N - MZ C1 LT 3A, 1ERA. EXPLANADA AAHH LADERAS DE CHILLON PUENTE PIEDRA LIMA LIMA",-77.08441957,-11.92118965,1305
5817,5820,I-3,LA ENSENADA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,JIRÓN JR. JACARANDÁ S/N - AA.HH. LA ENSENADA NÚMERO S/N DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.095554,-11.9316287,1305
5818,5821,I-4,CENTRO MATERNO INFANTIL LOS SUREÑOS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,OTROS COOP.  VIVIENDA LOS SUREÑOS MZ M LT. 35 DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0697014,-11.8875316,1305
5820,5823,I-3,CENTRO DE SALUD VILLA ESTELA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,OTROS PROYECTO INTEGRAL MUNICIPAL PANAMERICANA NORTE SECTOR I - AA.HH. VILLA ESTELA MZ. B-5 LT. 13 PROYECTO INTEGRAL MUNICIPAL PANAMERICANA NORTE SECTOR I - AA.HH. VILLA ESTELA MZ. B-5 LT. 13 ANCON LIMA LIMA,-77.13210448,-11.81520897,1282
5821,5824,I-3,CENTRO DE SALUD SAN JOSE,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,CALLE ESQ. CALLE Nº 17 Y CALLE Nº 9 URB. DE INTERES SOCIAL SAN JOSE DE ANCON LOTE PMED ESQ. CALLE Nº 17 Y CALLE Nº 9 URB. DE INTERES SOCIAL SAN JOSE DE ANCON LOTE PMED ANCON LIMA LIMA,-77.162575,-11.7782373,1282
5822,5825,I-2,PUESTO DE SALUD VIRGEN DE LAS MERCEDES,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,OTROS ASOC. VIV. SANTA ROSA MZ. B LT. 09 ASOC. VIV. SANTA ROSA MZ. B LT. 09 SANTA ROSA LIMA LIMA,-77.1316766,-11.81525,1319
5831,5834,I-3,LA LIBERTAD,LIMA DIRIS CENTRO,SAN JUAN DE LURIGANCHO,JIRÓN JR. MARGARITAS 1545  - URB. INCA MANCO CAPAC DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9955817,-12.0041291,1312
5832,5835,I-3,CENTRO DE SALUD LA HUAYRONA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE CALLE LAS GEMAS S/ -  EL PARQUE -COOP.LA HUAYRONA DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0065573,-11.9942159,1312
5833,5836,I-3,CENTRO DE SALUD SANTA FE DE TOTORITA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JR. CANTUTA S/N  AAHH. SANTA FE DE TOTORITA NÚMERO S/N DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.093019,-11.9840322,1312
5834,5837,I-3,SAN HILARION,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JR. LOS SILICIOS S/N URB. SAN HILARION S/N JR. LOS SILICIOS S/N URB. SAN HILARION SAN JUAN DE LURIGANCHO LIMA LIMA,-77.0158637,-11.9957864,1312
5835,5838,I-3,SAN FERNANDO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JR.LAS ORTIGAS 1893 URB.SAN HILARION-ALTURA PDO.13 AV. LAS FLORES JR.LAS ORTIGAS 1893 URB.SAN HILARION-ALTURA PDO.13 AV. LAS FLORES SAN JUAN DE LURIGANCHO LIMA LIMA,-77.0105584,-12.0024575,1312
5837,5840,I-3,SANTA ROSA DE LIMA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA LIMA MZ. C LTE. 21-22 - CANTO CHICO NÚMERO S/N DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.016424,-12.0053943,1312
5838,5841,I-3,CHACARILLA DE OTERO,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JR. JOSE ANTONIO ENCINAS Nº 155 - URB.CHACARILLA DE OTERO DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0068781,-12.02099045,1312
5839,5842,I-4,PIEDRA LIZA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. SANTA ROSA S/N S/N 1 AV. SANTA ROSA S/N - BARRIO FISCAL PIEDRA LIZA RIMAC LIMA LIMA,-77.0129107,-12.0325307,1308
5841,5844,I-2,AZCARRUNZ ALTO,LIMA DIRIS CENTRO,SAN JUAN DE LURIGANCHO,AVENIDA AV.LURIGANCHO CDRA.9 S/N MZ.B LOTE 49 - URB.AZCARRUNZ ALTO NÚMERO S/N DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0038652,-12.0064933,1312
5842,5845,I-3,DANIEL ALCIDES CARRION,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,"JIRÓN JR. ALFONSO UGARTE, CUADRA 3 S/N COOPERATIVA DANIEL ALCIDES CARRION S/N JR. ALFONSO UGARTE, CUADRA 3 S/N COOPERATIVA DANIEL ALCIDES CARRION SAN JUAN DE LURIGANCHO LIMA LIMA",-76.976931,-12.0232824,1312
5843,5846,I-3,CAJA DE AGUA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN URB CAJA DE AGUA JR. MOQUEGUA 202 URB CAJA DE AGUA JR. MOQUEGUA 202 SAN JUAN DE LURIGANCHO LIMA LIMA,-77.015351,-12.0268025,1312
5844,5847,I-3,CENTRO DE SALUD MANGOMARCA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. EL SANTUARIO S/N(CDRA. 24 S/N) URB. MANGOMARCA NÚMERO S/N DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9792263,-12.0105371,1312
5845,5848,I-3,CAMPOY,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AV. PRINCIPAL MZ. G LTE. 2-COOP.EL VALLE AV. PRINCIPAL MZ. G LTE. 2-COOP.EL VALLE SAN JUAN DE LURIGANCHO LIMA LIMA,-76.9601533,-12.0212961,1312
5846,5849,I-3,CENTRO DE SALUD ZARATE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN JR.LOS CHASQUIS CON YUPANQUIS (ANEXO AV. LOS AMAUTAS Nº 835) JR.LOS CHASQUIS CON YUPANQUIS (ANEXO AV. LOS AMAUTAS Nº 835) SAN JUAN DE LURIGANCHO LIMA LIMA,-76.994517,-12.023286,1312
5849,5852,I-3,COOPERATIVA UNIVERSAL,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. J.C. MARIATEGUI CDRA. 5 - 2DA ETAPA - ESPALDA DE DELEGACIÓN POLICIAL DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9757381,-12.0437743,1317
5850,5853,I-3,CHANCAS DE ANDAHUAYLAS,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,PARQUE CL VIRU S/N PARQUE 4-COOP. CHANCAS DE ANDAHUAYLAS - SANTA ANITA NÚMERO S/N DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9640255,-12.0356921,1317
5851,5854,I-3,HUASCAR,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. MARÍA PARADO DE BELLIDO S/N ( ALT. CDRA. 20 DE CÉSAR VALLEJO) S/N AV. MARÍA PARADO DE BELLIDO S/N ( ALT. CDRA. 20 DE CÉSAR VALLEJO) SANTA ANITA LIMA LIMA,-76.9841798,-12.0404476,1317
5852,5855,I-2,METROPOLITANA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. LOS RUISEÑORES 873-A URB.SANTA ANITA DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.968737,-12.0466129,1317
5853,5856,I-3,SAN CARLOS,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV.METROPOLITANA MZ B LT.7B ASOC. PRO-VIV SAN CARLOS-SANTA ANITA DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9582773,-12.0395799,1317
5854,5857,I-2,VIÑA SAN FRANCISCO,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,OTROS URBANIZACION PRODUCTORES MZ A LT 14 URBANIZACION PRODUCTORES MZ A LT 14 SANTA ANITA LIMA LIMA,-76.951488,-12.033188,1317
5858,5861,I-3,MOYOPAMPA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV.INDEPENDENCIA S/N CRA.5-AAHH. MOYOPAMPA S/N AV.INDEPENDENCIA S/N CRA.5-AAHH. MOYOPAMPA LURIGANCHO LIMA LIMA,-76.6847591,-11.9246888,1298
5859,5862,I-3,CHOSICA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV.LIMA NORTE 422 - CHOSICA DISTRITO LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.69714449,-11.9358106,1298
5860,5863,I-3,NICOLAS DE PIEROLA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,OTROS SIMON BOLIVAR Nº 194 AH NICOLAS DE PIEROLA I ZONA DISTRITO LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.709975,-11.941713,1298
5861,5864,I-3,SAN ANTONIO DE PEDREGAL,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV ALFONSO UGARTE S/N - SAN ANTONIO DE PEDREGAL NÚMERO S/N DISTRITO LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.7128534,-11.9214709,1298
5862,5865,I-2,CHACRASANA,LIMA DIRIS ESTE,LIMA ESTE METROPOLITANA,AVENIDA AV.LA BAJADA MZ E LOTE S/N - ASOC.VIV. CHACRASANA NÚMERO S/N DISTRITO LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.7507037,-11.9645419,1298
5863,5866,I-2,YANACOTO,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV.LIMA MZ. F - LOTE 14 - AAHH YANACOTO 2DA ZONA DISTRITO LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.729942,-11.948348,1298
5864,5867,I-2,MARISCAL CASTILLA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,CALLE CALLE SANTA ROSA MZ O S/N - AAHH MARISCAL CASTILLA NÚMERO S/N DISTRITO LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.685491,-11.933911,1298
5865,5868,I-2,SEÑOR DE LOS MILAGROS,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV.PRECURSORES S/N AAHH NICOLAS DE PIEROLA  /  LURIGANCHO-CHOSICA S/N AV.PRECURSORES S/N AAHH NICOLAS DE PIEROLA  /  LURIGANCHO-CHOSICA LURIGANCHO LIMA LIMA,-76.714793,-11.9358566,1298
5866,5869,I-2,VILLA  DEL SOL,LIMA DIRIS ESTE,LIMA ESTE METROPOLITANA,"OTROS MZ. J, LOTE 4 COOP. VILLA DEL SOL MZ. J, LOTE 4 COOP. VILLA DEL SOL LURIGANCHO LIMA LIMA",-76.9343332,-11.96432,1298
5867,5870,I-2,PABLO PATRON,LIMA DIRIS ESTE,LIMA ESTE METROPOLITANA,CALLE AAHH PABLO PATRON - CALLE 14 MZ. V LOTE 7 DISTRITO LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.686205,-11.930408,1298
5880,5883,II-1,HOSPITAL DE HUAYCAN,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA JOSÉ C.MARIÁTEGUI S/N ZONA B - A.H.HUAYCÁN S/N ATE LIMA LIMA,-76.8201183,-12.0158889,1283
5881,5884,I-3,HORACIO ZEVALLOS,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA J. ZUBIETA S/N - AA.HH HORACIO ZEVALLOS NÚMERO S/N DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA,-76.83841569,-12.01905526,1283
5882,5885,I-3,SEÑOR DE LOS MILAGROS,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. 15 DE JULIO S/N ÁREA DE SERV. ZONA K HUAYCAN N?ERO S/N DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA,-76.8226607,-12.0265333,1283
5894,5897,I-4,JICAMARCA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV.13 DE JUNIO MZ Ñ LOTE 2-OVALO CENTRAL JICAMARCA ANEXO 8 AV.13 DE JUNIO MZ Ñ LOTE 2-OVALO CENTRAL JICAMARCA ANEXO 8 LURIGANCHO LIMA LIMA,-76.9427212,-11.9807667,1298
5895,5898,I-3,SANTA MARIA DE HUACHIPA,LIMA DIRIS ESTE,LIMA ESTE METROPOLITANA,OTROS LOS  CANARIOS MZ O2 LOTE 5 - LURIGANCHO CHOSICA DISTRITO LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.7318135,-11.9513258,1298
5896,5899,I-3,VIRGEN DEL ROSARIO CARAPONGO,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,OTROS URB.SAN ANTONIO MZ Y LT 19 DISTRITO LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.8756992,-12.0021766,1298
5897,5900,I-3,VILLA LETICIA DE CAJAMARQUILLA,LIMA DIRIS ESTE,LIMA ESTE METROPOLITANA,OTROS AAHH PAMPA LOS OLIVARES-VILLA LETICIA-MZ K1 LOTE 9-12 DISTRITO LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.8833177,-11.9662957,1298
5898,5901,I-2,ALTO PERU,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,OTROS AAHH SANTA CRUZ DE HUACHIPA MZ B LT.1 - LURIGANCHO DISTRITO LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.930551,-12.0014312,1298
5899,5902,I-3,NIEVERIA DEL PARAISO,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,OTROS EX FUNDO AGRICOLA NIEVERIA LOTE 62-B LT.1 DISTRITO LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.907971,-11.976816,1298
5900,5903,I-3,LA MOLINA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,"CALLE EL HARAS S/N CDRA.4 RINCONADA BAJA S/N (Ref: COST. CUNA MUNICIPAL, ESQ.MANUEL PRADO UGARTECHE ) LA MOLINA LIMA LIMA",-76.91693161,-12.07884185,1294
5901,5904,I-3,MUSA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,OTROS LOS TULIPANES S/N ( CTDO. PQUE MUNICIPAL) LA MOLINA LIMA LIMA,-76.9267696,-12.1095837,1294
5903,5906,I-2,MATAZANGO,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,CALLE CAMINO REAL MZ.R S/N AAHH MATAZANGO S/N LA MOLINA LIMA LIMA,-76.9680629,-12.0699668,1294
5904,5907,I-2,PORTADA DEL SOL,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA PRINCIPAL S/N MZ. E- 6 LT. 3 - 2DA ETAPA URB. PORTADA DEL SOL NÚMERO S/N DISTRITO LA MOLINA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.938111,-12.110166,1294
5915,5918,I-3,MADRE TERESA  CALCUTA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. INCA RIPAC N° 229 ( ALT. 8 Y 9 DE RIVA AGÜERO) DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0049229,-12.0511536,1291
5916,5919,I-3,CATALINA HUANCA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,CALLE CALLE GONZÁLES DE FANNING 180 ( CERCA AL CE 076)EL AGUSTINO DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9954453,-12.0512135,1291
5917,5920,I-3,BETHANIA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,OTROS LOS ARTESANOS 166 ASOC.VIV. BETHANIA (CERCA DEL CEI) DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.99271243,-12.0277035,1291
5918,5921,I-3,ANCIETA BAJA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,OTROS AGRUPACION FAMILIAR LOS JARDINES - EX ANCIETA BAJA - MZ G LOTE 4 - EL AGUSTINO DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.007416,-12.0318744,1291
5919,5922,I-3,PRIMAVERA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,CALLE URB. PRIMAVERA CALLE 23 DE SETIEMBRE S/N NÚMERO S/N DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0055986,-12.0344562,1291
5920,5923,I-3,EL AGUSTINO,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,OTROS ARACELI CATALAN - ESQ. INDEPENDIENTE (PIE DEL CERRO EL AGUSTINO) ARACELI CATALAN - ESQ. INDEPENDIENTE (PIE DEL CERRO EL AGUSTINO) EL AGUSTINO LIMA LIMA,-77.0009781,-12.0542654,1291
5921,5924,I-3,NOCHETO,LIMA DIRIS ESTE,LIMA ESTE METROPOLITANA,CALLE CALLE JAVIER HERAUD S/N URB. AH NOCHETO S/N CALLE JAVIER HERAUD S/N URB. AH NOCHETO SANTA ANITA LIMA LIMA,-76.9843438,-12.046338,1317
5922,5925,I-2,SANTA ROSA DE QUIVES,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,CALLE CALLE LOS CACTUS MZ.W1 LT. 43 COOP. STA. ROSA DE QUIVES CALLE LOS CACTUS MZ.W1 LT. 43 COOP. STA. ROSA DE QUIVES SANTA ANITA LIMA LIMA,-76.9822607,-12.0537232,1317
5923,5926,I-3,EL EXITO,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,OTROS MZ. F - LOTE 1 - URB. EL ÉXITO DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9011921,-12.0238043,1283
5924,5927,I-3,SANTA CLARA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. ESTRELLA S/N SANTA CLARA CC.KM. 12 NÚMERO S/N DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA,-76.88436,-12.0162198,1283
5925,5928,I-3,MANYLSA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,OTROS MZ. F - LOTE 1 - COOP. MANYLSA - ATE DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA,-76.8887157,-12.0326573,1283
5926,5929,I-3,MICAELA BASTIDAS,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,PARQUE MZA. V- AAHH M. BASTIDAS - PARQUE CENTRAL MZA. V- AAHH M. BASTIDAS - PARQUE CENTRAL ATE LIMA LIMA,-76.931598,-12.04457,1283
5927,5930,I-2,ATE,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,JIRÓN JR. PARURO 138 COOP. 27 DE ABRIL JR. PARURO 138 COOP. 27 DE ABRIL ATE LIMA LIMA,-76.9571572,-12.0560161,1283
5928,5931,I-3,AMAUTA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,OTROS ZONA A - MZ. V3 LOTE 3  AAHH EL AMAUTA ZONA A - MZ. V3 LOTE 3  AAHH EL AMAUTA ATE LIMA LIMA,-76.89800245,-12.04277623,1283
5929,5932,I-3,SAN ANTONIO,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,CALLE CALLE 7 ESQ.CALLE 8 S/N - ASOC. POBLADORES SAN ANTONIO NÚMERO S/N DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9063862,-12.0294635,1283
5930,5933,I-3,ALFA Y OMEGA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA AV. CENTRAL S/N MZ.W - MZ.H PROGRAMA DE VIVIENDA ALFA Y OMEGA NÚMERO S/N DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA,-76.8537496,-12.014028,1283
5932,5935,I-3,CESAR LOPEZ SILVA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,CARRETERA LAS RETAMAS 300 - CARRETERA CENTRAL KM. 23 DISTRITO CHACLACAYO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.76043017,-11.97466304,1287
5933,5936,I-3,MORON,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,"OTROS CT.7, LOTE 19-20 C. CENTRAL KM. 22.7 AAHH VIRGEN DE FATIMA DISTRITO CHACLACAYO PROVINCIA LIMA DEPARTAMENTO LIMA",-76.7889201,-11.9797934,1287
5934,5937,I-3,PROGRESO,LIMA DIRIS ESTE,LIMA ESTE METROPOLITANA,AVENIDA AV.ATAHUALPA Nº 373-CULTURA Y PROGRESO ÑAÑA-CHACLACAYO DISTRITO CHACLACAYO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.8198403,-11.9863974,1287
5935,5938,I-4,MIGUEL GRAU,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,CARRETERA CARRETERA CENTRAL KILOMETRO 19.5 - COOP.VIV. MIGUEL GRAU DISTRITO CHACLACAYO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.8136381,-11.9870514,1287
5936,5939,I-2,PERLA DEL SOL,LIMA DIRIS ESTE,LIMA ESTE METROPOLITANA,AVENIDA AV.PERU LT.49 PERLA DEL SOL DISTRITO CHACLACAYO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.7600498,-12.0130237,1287
5937,5940,I-3,HUASCATA,LIMA DIRIS ESTE,LIMA ESTE METROPOLITANA,OTROS MZ N LOTE 05 AAHH CERRO VECINO HUASCATA-CHACLACAYO DISTRITO CHACLACAYO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.819316,-11.993645,1287
5938,5941,I-2,VILLA RICA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,OTROS ASOC. PRO VIVIENDA VILLA RICA MZ R LT. 04 DISTRITO CHACLACAYO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.8258265,-11.9931429,1287
